template_id,day_index,day_name,day_focus,exercise_order,exercise_id,exercise_name,movement_pattern,primary_muscles,equipment,role,sets,reps_min,reps_max,target_rir,rest_seconds,required,notes,progression_rule_id,prescription_type,duration_seconds_min,duration_seconds_max,breaths_min,breaths_max
forge_yoga_beginner_5d_home_flow_v04,4,Yoga Akışı 4,Mobilite + Nefes,6,boat_pose,Boat Pose,anti_extension,"core,hip_flexors",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,4,Yoga Akışı 4,Mobilite + Nefes,7,side_plank_yoga,Yoga Side Plank,anti_lateral_flexion,"core,shoulders",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,4,Yoga Akışı 4,Mobilite + Nefes,8,locust_pose,Locust Pose,spinal_extension,"back,glutes",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,4,Yoga Akışı 4,Mobilite + Nefes,9,supine_twist,Supine Twist,rotation_mobility,"spine,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,4,Yoga Akışı 4,Mobilite + Nefes,10,corpse_pose,Savasana,recovery,full_body,bodyweight,recovery,1,1,1,,0,false,,rep_goal,duration,180,420,,
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,2,sun_salutation_b,Sun Salutation B,flow,full_body,bodyweight,conditioning,3,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,4,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,5,eagle_pose,Eagle Pose,balance,"glutes,upper_back,shoulders",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,6,triangle_pose,Triangle Pose,lateral_hinge,"hamstrings,hips,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,7,cobra_pose,Cobra Pose,spinal_extension,"back,chest",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,8,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,9,seated_forward_fold,Seated Forward Fold,hamstring_mobility,"hamstrings,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_5d_home_flow_v04,5,Yoga Akışı 5,Mobilite + Nefes,10,corpse_pose,Savasana,recovery,full_body,bodyweight,recovery,1,1,1,,0,false,,rep_goal,duration,180,420,,
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,1,diaphragmatic_breathing,Diaphragmatic Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,2,cat_cow,Cat-Cow,spinal_mobility,"core,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,3,childs_pose,Child's Pose,recovery,"back,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,4,downward_dog,Downward-Facing Dog,full_body_mobility,"shoulders,hamstrings,calves",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,5,low_lunge_pose,Low Lunge,hip_flexor_mobility,"hips,quads",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,6,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,1,Yoga Akışı 1,Mobilite + Nefes,7,warrior_two,Warrior II,lunge_hold,"quads,glutes,shoulders",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,2,sun_salutation_a,Sun Salutation A,flow,full_body,bodyweight,conditioning,2,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,4,warrior_two,Warrior II,lunge_hold,"quads,glutes,shoulders",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,5,reverse_warrior,Reverse Warrior,lateral_flexion,"obliques,hips,shoulders",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,6,extended_side_angle,Extended Side Angle,lunge_hold,"quads,glutes,obliques",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_2d_home_flow_v05,2,Yoga Akışı 2,Mobilite + Nefes,7,tree_pose,Tree Pose,balance,"glutes,calves,core",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,2,sun_salutation_a,Sun Salutation A,flow,full_body,bodyweight,conditioning,2,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,4,warrior_two,Warrior II,lunge_hold,"quads,glutes,shoulders",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,5,reverse_warrior,Reverse Warrior,lateral_flexion,"obliques,hips,shoulders",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,6,extended_side_angle,Extended Side Angle,lunge_hold,"quads,glutes,obliques",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,7,tree_pose,Tree Pose,balance,"glutes,calves,core",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,8,bridge_pose,Yoga Bridge,hip_extension,"glutes,hamstrings,back",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,1,Yoga Akışı 1,Mobilite + Nefes,9,happy_baby,Happy Baby,hip_mobility,"hips,adductors",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,1,diaphragmatic_breathing,Diaphragmatic Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,2,thread_the_needle,Thread the Needle,thoracic_rotation,"upper_back,shoulders",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,3,downward_dog,Downward-Facing Dog,full_body_mobility,"shoulders,hamstrings,calves",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,4,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,5,half_moon_pose,Half Moon Pose,balance,"glutes,core,hips",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,6,boat_pose,Boat Pose,anti_extension,"core,hip_flexors",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,7,side_plank_yoga,Yoga Side Plank,anti_lateral_flexion,"core,shoulders",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,8,locust_pose,Locust Pose,spinal_extension,"back,glutes",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,2,Yoga Akışı 2,Mobilite + Nefes,9,supine_twist,Supine Twist,rotation_mobility,"spine,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,2,sun_salutation_b,Sun Salutation B,flow,full_body,bodyweight,conditioning,2,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,4,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,5,eagle_pose,Eagle Pose,balance,"glutes,upper_back,shoulders",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,6,triangle_pose,Triangle Pose,lateral_hinge,"hamstrings,hips,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,7,cobra_pose,Cobra Pose,spinal_extension,"back,chest",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,8,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_advanced_3d_home_flow_v06,3,Yoga Akışı 3,Mobilite + Nefes,9,seated_forward_fold,Seated Forward Fold,hamstring_mobility,"hamstrings,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,1,diaphragmatic_breathing,Diaphragmatic Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,2,thread_the_needle,Thread the Needle,thoracic_rotation,"upper_back,shoulders",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,3,downward_dog,Downward-Facing Dog,full_body_mobility,"shoulders,hamstrings,calves",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,4,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,5,half_moon_pose,Half Moon Pose,balance,"glutes,core,hips",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,6,boat_pose,Boat Pose,anti_extension,"core,hip_flexors",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,7,side_plank_yoga,Yoga Side Plank,anti_lateral_flexion,"core,shoulders",bodyweight,core,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,8,locust_pose,Locust Pose,spinal_extension,"back,glutes",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,1,Yoga Akışı 1,Mobilite + Nefes,9,supine_twist,Supine Twist,rotation_mobility,"spine,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,2,sun_salutation_b,Sun Salutation B,flow,full_body,bodyweight,conditioning,2,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,4,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,5,eagle_pose,Eagle Pose,balance,"glutes,upper_back,shoulders",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,6,triangle_pose,Triangle Pose,lateral_hinge,"hamstrings,hips,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,7,cobra_pose,Cobra Pose,spinal_extension,"back,chest",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,8,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,2,Yoga Akışı 2,Mobilite + Nefes,9,seated_forward_fold,Seated Forward Fold,hamstring_mobility,"hamstrings,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,1,diaphragmatic_breathing,Diaphragmatic Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,2,cat_cow,Cat-Cow,spinal_mobility,"core,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,3,childs_pose,Child's Pose,recovery,"back,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,4,downward_dog,Downward-Facing Dog,full_body_mobility,"shoulders,hamstrings,calves",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,5,low_lunge_pose,Low Lunge,hip_flexor_mobility,"hips,quads",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,6,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,7,warrior_two,Warrior II,lunge_hold,"quads,glutes,shoulders",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,8,triangle_pose,Triangle Pose,lateral_hinge,"hamstrings,hips,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,3,Yoga Akışı 3,Mobilite + Nefes,9,seated_forward_fold,Seated Forward Fold,hamstring_mobility,"hamstrings,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,2,sun_salutation_a,Sun Salutation A,flow,full_body,bodyweight,conditioning,2,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,4,warrior_two,Warrior II,lunge_hold,"quads,glutes,shoulders",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,5,reverse_warrior,Reverse Warrior,lateral_flexion,"obliques,hips,shoulders",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,6,extended_side_angle,Extended Side Angle,lunge_hold,"quads,glutes,obliques",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,7,tree_pose,Tree Pose,balance,"glutes,calves,core",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,8,bridge_pose,Yoga Bridge,hip_extension,"glutes,hamstrings,back",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_beginner_4d_home_flow_v07,4,Yoga Akışı 4,Mobilite + Nefes,9,happy_baby,Happy Baby,hip_mobility,"hips,adductors",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,1,box_breathing,Box Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,2,sun_salutation_b,Sun Salutation B,flow,full_body,bodyweight,conditioning,3,1,1,,15,false,Akışı kontrollü nefesle tamamla.,rep_goal,rounds,,,,
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,3,chair_pose,Chair Pose,squat_hold,"quads,glutes,core",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,4,warrior_one,Warrior I,lunge_hold,"quads,glutes,hips",bodyweight,isometric,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,5,eagle_pose,Eagle Pose,balance,"glutes,upper_back,shoulders",bodyweight,balance,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,6,triangle_pose,Triangle Pose,lateral_hinge,"hamstrings,hips,obliques",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,7,cobra_pose,Cobra Pose,spinal_extension,"back,chest",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,8,pigeon_pose,Pigeon Pose,hip_mobility,"glutes,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,9,seated_forward_fold,Seated Forward Fold,hamstring_mobility,"hamstrings,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,1,Yoga Akışı 1,Mobilite + Nefes,10,corpse_pose,Savasana,recovery,full_body,bodyweight,recovery,1,1,1,,0,false,,rep_goal,duration,180,420,,
forge_yoga_intermediate_5d_home_flow_v08,2,Yoga Akışı 2,Mobilite + Nefes,1,diaphragmatic_breathing,Diaphragmatic Breathing,breathing,respiratory,bodyweight,recovery,1,1,1,,0,false,Rahat ve ağrısız nefes ritmi.,rep_goal,duration,60,180,,
forge_yoga_intermediate_5d_home_flow_v08,2,Yoga Akışı 2,Mobilite + Nefes,2,cat_cow,Cat-Cow,spinal_mobility,"core,back",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,2,Yoga Akışı 2,Mobilite + Nefes,3,childs_pose,Child's Pose,recovery,"back,hips",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
forge_yoga_intermediate_5d_home_flow_v08,2,Yoga Akışı 2,Mobilite + Nefes,4,downward_dog,Downward-Facing Dog,full_body_mobility,"shoulders,hamstrings,calves",bodyweight,mobility,1,1,1,,10,false,,rep_goal,duration,20,45,3,8
